video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
GEARtTBHXEw,UCupvZG-5ko_eiXAupbDfxWw,see where officials believe the coronavirus started,CNN,News & Politics,none,4666465,44349,0,22127,2020-01-21T02:47:47Z,"latest News,Happening Now,CNN,world news,coronavirus,corona virus,china,wuhan,kristie lu stout,hala gorani,hala gorani tonight,sars,virus,cnni",PT7M31S,hd,False,https://i.ytimg.com/vi/GEARtTBHXEw/default.jpg,https://www.youtube.com/watch?v=GEARtTBHXEw
A71lfXrQlxU,UCupvZG-5ko_eiXAupbDfxWw,bill gates makes a prediction about when coronavirus cases will peak,CNN,News & Politics,none,12443211,107651,0,66564,2020-03-27T03:52:55Z,"latest News,Happening Now,CNN",PT10M52S,hd,False,https://i.ytimg.com/vi/A71lfXrQlxU/default.jpg,https://www.youtube.com/watch?v=A71lfXrQlxU
sZBMcqLKOqo,UCupvZG-5ko_eiXAupbDfxWw,boris johnson issues stayathome order for uk to fight coronavirus pandemic,CNN,News & Politics,none,219539,1848,0,974,2020-03-23T22:59:33Z,"latest News,Happening Now,CNN",PT2M22S,hd,False,https://i.ytimg.com/vi/sZBMcqLKOqo/default.jpg,https://www.youtube.com/watch?v=sZBMcqLKOqo
4PunLFH-aY0,UCupvZG-5ko_eiXAupbDfxWw,how the government delayed coronavirus testing,CNN,News & Politics,none,144625,1603,0,1674,2020-04-09T22:26:17Z,"latest News,Happening Now,CNN,drew griffin,the situation room,investigative reporting,coronavirus,testing,politics,cdc",PT4M37S,hd,False,https://i.ytimg.com/vi/4PunLFH-aY0/default.jpg,https://www.youtube.com/watch?v=4PunLFH-aY0
bDBRxJTOKxM,UCupvZG-5ko_eiXAupbDfxWw,staff at nursing home of coronavirus outbreak receive vaccine,CNN,News & Politics,none,13927,149,0,94,2020-12-29T03:38:08Z,"latest News,Happening Now,CNN,Coronavirus,Sara Sidner,Covid-19,Vaccine,Health,Washington",PT4M53S,hd,False,https://i.ytimg.com/vi/bDBRxJTOKxM/default.jpg,https://www.youtube.com/watch?v=bDBRxJTOKxM
SfWtBPbE9so,UCupvZG-5ko_eiXAupbDfxWw,what an antibody test could mean for the coronavirus pandemic,CNN,News & Politics,none,694269,3528,0,1593,2020-04-10T23:07:42Z,"latest News,Happening Now,CNN,coronavirus,pandemic,Covid-19,Dr. Sanjay Gupta,Dr. Anthony Fauci,White House,Jake Tapper,antibody test,antibodies",PT10M19S,hd,False,https://i.ytimg.com/vi/SfWtBPbE9so/default.jpg,https://www.youtube.com/watch?v=SfWtBPbE9so
pwB_wfqQlcM,UCupvZG-5ko_eiXAupbDfxWw,sweden has few coronavirus restrictions heres why,CNN,News & Politics,none,282100,1373,0,1376,2020-03-31T19:05:28Z,"latest News,Happening Now,CNN",PT2M7S,hd,False,https://i.ytimg.com/vi/pwB_wfqQlcM/default.jpg,https://www.youtube.com/watch?v=pwB_wfqQlcM
J0Cpmx4DS1c,UCupvZG-5ko_eiXAupbDfxWw,russia intends to be first in the world to approve coronavirus vaccine,CNN,News & Politics,none,325770,1910,0,1438,2020-07-29T01:57:27Z,"latest News,Happening Now,CNN,World,Russia,Covid-19,Coronavirus,Vaccine,Matthew Chance,The Situation Room",PT2M1S,hd,False,https://i.ytimg.com/vi/J0Cpmx4DS1c/default.jpg,https://www.youtube.com/watch?v=J0Cpmx4DS1c
_cZC4tfnwuA,UCupvZG-5ko_eiXAupbDfxWw,coronavirus subvariant growing fast in us,CNN,News & Politics,none,82898,2362,0,507,2023-12-20T02:19:24Z,"CNN,News,Top News,health,Us,World,coronavirus,covid,JN.1,subvariant",PT51S,hd,False,https://i.ytimg.com/vi/_cZC4tfnwuA/default.jpg,https://www.youtube.com/watch?v=_cZC4tfnwuA
eEUqCxP5Lvc,UCupvZG-5ko_eiXAupbDfxWw,coronavirus whistleblower doctor is online hero in china,CNN,News & Politics,none,3589190,34589,0,6891,2020-02-04T15:26:54Z,"latest News,Happening Now,CNN,cnni,coronavirus,china,wuhan",PT2M57S,hd,False,https://i.ytimg.com/vi/eEUqCxP5Lvc/default.jpg,https://www.youtube.com/watch?v=eEUqCxP5Lvc
3mfSSi-J7kI,UCupvZG-5ko_eiXAupbDfxWw,why thousands are getting coronavirus on purpose,CNN,News & Politics,none,1098856,5583,0,3387,2020-05-13T21:46:00Z,"latest News,Happening Now,CNN,health,us news,covid-19,coronavirus,drew griffin,vaccine,science",PT4M17S,hd,False,https://i.ytimg.com/vi/3mfSSi-J7kI/default.jpg,https://www.youtube.com/watch?v=3mfSSi-J7kI
5RunFCEZh_4,UCupvZG-5ko_eiXAupbDfxWw,three promising signs in fight against coronavirus,CNN,News & Politics,none,69332,731,0,714,2021-02-25T00:24:36Z,"latest News,Happening Now,CNN,jake tapper,the lead,dr sanjay gupta,your health,health,coronavirus,covid 19,amara walker",PT10M13S,hd,False,https://i.ytimg.com/vi/5RunFCEZh_4/default.jpg,https://www.youtube.com/watch?v=5RunFCEZh_4
OV1Vuv9zfzI,UCupvZG-5ko_eiXAupbDfxWw,tips to stay safe during the coronavirus pandemic,CNN,News & Politics,none,126792,1272,0,363,2020-04-03T22:08:12Z,"latest News,Happening Now,CNN",PT4M38S,hd,False,https://i.ytimg.com/vi/OV1Vuv9zfzI/default.jpg,https://www.youtube.com/watch?v=OV1Vuv9zfzI
KZn1yulnc1U,UCupvZG-5ko_eiXAupbDfxWw,brianna keilar breaks down on live tv over coronavirus losses,CNN,News & Politics,none,1175533,23808,0,7988,2021-02-22T22:39:46Z,"latest News,Happening Now,CNN,brianna keilar,cnn newsroom,coronavirus,health,us news",PT5M23S,sd,False,https://i.ytimg.com/vi/KZn1yulnc1U/default.jpg,https://www.youtube.com/watch?v=KZn1yulnc1U
HuBkxYY883k,UCupvZG-5ko_eiXAupbDfxWw,uk begins historic roll out of coronavirus vaccine,CNN,News & Politics,none,95042,913,0,901,2020-12-08T12:49:49Z,"latest News,Happening Now,CNN,coronavirus,covid-19,vaccine,uk news,world news,uk,vaccination,pfizer,biontech,william shakespeare",PT6M55S,sd,False,https://i.ytimg.com/vi/HuBkxYY883k/default.jpg,https://www.youtube.com/watch?v=HuBkxYY883k
lm7Xi3cw6dY,UCupvZG-5ko_eiXAupbDfxWw,all of italy under restrictions over coronavirus outbreak,CNN,News & Politics,none,1040493,7676,0,4446,2020-03-09T21:31:39Z,"latest News,Happening Now,CNN,italy,ben wedeman,the brief,Prime Minister,Giuseppe Conte,coronavirus,lock down",PT8M36S,hd,True,https://i.ytimg.com/vi/lm7Xi3cw6dY/default.jpg,https://www.youtube.com/watch?v=lm7Xi3cw6dY
3AzIgAa0Cm8,UCupvZG-5ko_eiXAupbDfxWw,gupta the truth about using chloroquine to fight coronavirus pandemic,CNN,News & Politics,none,783361,5664,0,4663,2020-03-24T03:55:00Z,"latest News,Happening Now,CNN,world news,coronavirus,sanjay gupta,anderson cooper",PT5M22S,hd,True,https://i.ytimg.com/vi/3AzIgAa0Cm8/default.jpg,https://www.youtube.com/watch?v=3AzIgAa0Cm8
OpOGmnEdH9c,UCupvZG-5ko_eiXAupbDfxWw,how coronavirus changed congress,CNN,News & Politics,none,72399,964,0,314,2020-05-26T15:49:27Z,"latest News,Happening Now,CNN",PT5M21S,hd,False,https://i.ytimg.com/vi/OpOGmnEdH9c/default.jpg,https://www.youtube.com/watch?v=OpOGmnEdH9c
OOvENoZMmK4,UCupvZG-5ko_eiXAupbDfxWw,this is how quickly coronavirus can spread,CNN,News & Politics,none,1365520,9530,0,3332,2020-05-14T22:58:08Z,"latest News,Happening Now,CNN,coronavirus,covid-19,health,medical,anna coren,newsroom",PT7M23S,hd,False,https://i.ytimg.com/vi/OOvENoZMmK4/default.jpg,https://www.youtube.com/watch?v=OOvENoZMmK4
BTAub1YO4k0,UCupvZG-5ko_eiXAupbDfxWw,state department warns us citizens not to travel abroad due to coronavirus pandemic,CNN,News & Politics,none,210254,1460,0,913,2020-03-20T00:31:35Z,"latest News,Happening Now,CNN,coronavirus,state department,international,travel,abroad",PT5M29S,hd,False,https://i.ytimg.com/vi/BTAub1YO4k0/default.jpg,https://www.youtube.com/watch?v=BTAub1YO4k0
oItsTiLuhL0,UCupvZG-5ko_eiXAupbDfxWw,expert we dont know yet if wuhan coronavirus outbreak is controllable,CNN,News & Politics,none,333471,1757,0,1707,2020-01-30T10:27:03Z,"latest News,Happening Now,CNN,cnni,christiane amanpour,wuhan coronavirus",PT9M27S,hd,False,https://i.ytimg.com/vi/oItsTiLuhL0/default.jpg,https://www.youtube.com/watch?v=oItsTiLuhL0
-szt0u2X0WI,UCupvZG-5ko_eiXAupbDfxWw,coronavirus vaccine trial volunteers speak to cnn,CNN,News & Politics,none,264712,1521,0,1181,2020-05-22T13:50:12Z,"latest News,Happening Now,CNN,coronavirus,vaccine,covid",PT4M35S,hd,False,https://i.ytimg.com/vi/-szt0u2X0WI/default.jpg,https://www.youtube.com/watch?v=-szt0u2X0WI
Tak_fw_0QbM,UCupvZG-5ko_eiXAupbDfxWw,shocking video shows morbid new reality of a coronavirus epicenter,CNN,News & Politics,none,714028,3199,0,1451,2020-04-03T08:35:31Z,"latest News,Happening Now,CNN,world news,CNNi,matt rivers,ecuador",PT2M37S,hd,False,https://i.ytimg.com/vi/Tak_fw_0QbM/default.jpg,https://www.youtube.com/watch?v=Tak_fw_0QbM
Yu8TuohmuiI,UCupvZG-5ko_eiXAupbDfxWw, times donald trump downplayed the coronavirus,CNN,News & Politics,none,595543,8038,0,6154,2020-04-07T15:48:48Z,"latest News,Happening Now,CNN",PT7M35S,hd,False,https://i.ytimg.com/vi/Yu8TuohmuiI/default.jpg,https://www.youtube.com/watch?v=Yu8TuohmuiI
i4fx-hLaYok,UCupvZG-5ko_eiXAupbDfxWw,china flexes military muscle amid global coronavirus pandemic,CNN,News & Politics,none,375362,1929,0,1856,2020-06-11T22:45:36Z,"latest News,Happening Now,CNN,culver,world news,cnni,china,coronavirus,xi,david culver",PT4M1S,hd,False,https://i.ytimg.com/vi/i4fx-hLaYok/default.jpg,https://www.youtube.com/watch?v=i4fx-hLaYok
S-uFhQcYxv8,UCupvZG-5ko_eiXAupbDfxWw,coronavirus deaths in us top ,CNN,News & Politics,none,817009,5273,0,4570,2020-03-31T08:49:25Z,"latest News,Happening Now,CNN,world news,us news,don lemon",PT9M57S,hd,True,https://i.ytimg.com/vi/S-uFhQcYxv8/default.jpg,https://www.youtube.com/watch?v=S-uFhQcYxv8
On7v-B28ZKk,UCupvZG-5ko_eiXAupbDfxWw,dr birx shares promising coronavirus statistics,CNN,News & Politics,none,528323,2406,0,2468,2020-05-22T22:11:36Z,"latest News,Happening Now,CNN,White House,President Donald Trump,coronavirus,Covid-19,pandemic,White House coronavirus task force briefing,Dr. Deborah Birx",PT22M33S,hd,False,https://i.ytimg.com/vi/On7v-B28ZKk/default.jpg,https://www.youtube.com/watch?v=On7v-B28ZKk
v_vDjR5zBDk,UCupvZG-5ko_eiXAupbDfxWw,unprecedented restrictions in italy over coronavirus outbreak,CNN,News & Politics,none,292108,1988,0,1148,2020-03-10T07:34:11Z,"latest News,Happening Now,CNN,world news,international,ben wedeman,italy,coronavirus,bologna",PT8M18S,hd,True,https://i.ytimg.com/vi/v_vDjR5zBDk/default.jpg,https://www.youtube.com/watch?v=v_vDjR5zBDk
QQEQH59p17U,UCupvZG-5ko_eiXAupbDfxWw, states see an increase in coronavirus cases,CNN,News & Politics,none,938130,8897,0,6780,2020-09-20T15:44:57Z,"latest News,Happening Now,CNN",PT5M44S,sd,False,https://i.ytimg.com/vi/QQEQH59p17U/default.jpg,https://www.youtube.com/watch?v=QQEQH59p17U
FCUpvgp4RUo,UCupvZG-5ko_eiXAupbDfxWw,john king breaks down how coronavirus may affect the presidential election,CNN,News & Politics,none,264733,1563,0,1777,2020-08-18T01:09:22Z,"latest News,Happening Now,CNN,john king,magic wall,coronavirus",PT3M27S,hd,False,https://i.ytimg.com/vi/FCUpvgp4RUo/default.jpg,https://www.youtube.com/watch?v=FCUpvgp4RUo
7qvADOmHCUQ,UCupvZG-5ko_eiXAupbDfxWw,rare icu access shows how iraq is handling coronavirus,CNN,News & Politics,none,16616,247,0,156,2021-02-23T11:00:21Z,"latest News,Happening Now,CNN,cnni,world news,cnn international",PT4M49S,sd,False,https://i.ytimg.com/vi/7qvADOmHCUQ/default.jpg,https://www.youtube.com/watch?v=7qvADOmHCUQ
iVo5j9mZq7g,UCupvZG-5ko_eiXAupbDfxWw,coronavirus explained how it spreads and how to protect yourself,CNN,News & Politics,none,720632,5005,0,922,2020-03-20T14:47:27Z,"latest News,Happening Now,CNN",PT7M29S,hd,False,https://i.ytimg.com/vi/iVo5j9mZq7g/default.jpg,https://www.youtube.com/watch?v=iVo5j9mZq7g
sXpIrDGXeTg,UCupvZG-5ko_eiXAupbDfxWw,how to cope with anxiety and stress linked to coronavirus pandemic,CNN,News & Politics,none,127510,1515,0,829,2020-03-20T07:08:06Z,"latest News,Happening Now,CNN",PT7M11S,hd,False,https://i.ytimg.com/vi/sXpIrDGXeTg/default.jpg,https://www.youtube.com/watch?v=sXpIrDGXeTg
A_rMCaYkk68,UCupvZG-5ko_eiXAupbDfxWw,us sets alarming new coronavirus record,CNN,News & Politics,none,930749,7918,0,7869,2020-07-02T21:09:41Z,"latest News,Happening Now,CNN,US News,Politics,President Trump,World News",PT10M58S,hd,True,https://i.ytimg.com/vi/A_rMCaYkk68/default.jpg,https://www.youtube.com/watch?v=A_rMCaYkk68
VQqFr7_Y5NU,UCupvZG-5ko_eiXAupbDfxWw,financial expert do this with money during coronavirus outbreak,CNN,News & Politics,none,684876,3672,0,1814,2020-03-14T14:02:41Z,"latest News,Happening Now,CNN",PT5M32S,hd,False,https://i.ytimg.com/vi/VQqFr7_Y5NU/default.jpg,https://www.youtube.com/watch?v=VQqFr7_Y5NU
R2ZETF515Ec,UCupvZG-5ko_eiXAupbDfxWw,bill gates heres when we could expect a coronavirus vaccine,CNN,News & Politics,none,1491304,8992,0,17635,2020-04-27T16:43:13Z,"latest News,Happening Now,CNN,bill gates,microsoft,vaccine,coronavirus,covid-19,pandemic",PT5M45S,hd,False,https://i.ytimg.com/vi/R2ZETF515Ec/default.jpg,https://www.youtube.com/watch?v=R2ZETF515Ec
Q0I8fJa9wY0,UCupvZG-5ko_eiXAupbDfxWw,john king coronavirus numbers take a turn for the worse,CNN,News & Politics,none,484966,5430,0,3243,2020-09-27T13:18:48Z,"latest News,Happening Now,CNN",PT2M12S,hd,False,https://i.ytimg.com/vi/Q0I8fJa9wY0/default.jpg,https://www.youtube.com/watch?v=Q0I8fJa9wY0
fGo5WqNjrOc,UCupvZG-5ko_eiXAupbDfxWw,commonly asked questions about the coronavirus answered,CNN,News & Politics,none,181170,1040,0,585,2020-03-10T03:28:27Z,"latest News,Happening Now,CNN,us news,health,sanjay gupta,coronavirus,don lemon,cnn tonight",PT9M17S,hd,False,https://i.ytimg.com/vi/fGo5WqNjrOc/default.jpg,https://www.youtube.com/watch?v=fGo5WqNjrOc
j_mmRsUWpYo,UCupvZG-5ko_eiXAupbDfxWw,coronavirus task force member pressed on testing delays,CNN,News & Politics,none,391809,3403,0,2784,2020-07-26T14:20:32Z,"latest News,Happening Now,CNN,coronavirus,testing,covid-19,politics,trump administration,Giroir,jake tapper",PT11M18S,sd,False,https://i.ytimg.com/vi/j_mmRsUWpYo/default.jpg,https://www.youtube.com/watch?v=j_mmRsUWpYo
krPe-n5r9CE,UCupvZG-5ko_eiXAupbDfxWw,promising early results from coronavirus vaccine trial,CNN,News & Politics,none,786349,5749,0,2910,2020-05-18T20:48:08Z,"latest News,Happening Now,CNN,health,covid-19,coronavirus,moderna,sanjay gupta,lead,jake tapper",PT8M4S,hd,False,https://i.ytimg.com/vi/krPe-n5r9CE/default.jpg,https://www.youtube.com/watch?v=krPe-n5r9CE
Dvz20hLJ15I,UCupvZG-5ko_eiXAupbDfxWw,coronavirus factcheck separating fear from facts,CNN,News & Politics,none,489598,4376,0,1644,2020-03-14T12:58:43Z,"latest News,Happening Now,CNN",PT4M55S,hd,False,https://i.ytimg.com/vi/Dvz20hLJ15I/default.jpg,https://www.youtube.com/watch?v=Dvz20hLJ15I
RO09JTw-5kw,UCupvZG-5ko_eiXAupbDfxWw,are coronavirus masks a political statement,CNN,News & Politics,none,76430,1058,0,917,2020-05-05T16:12:57Z,"latest News,Happening Now,CNN",PT6M50S,hd,False,https://i.ytimg.com/vi/RO09JTw-5kw/default.jpg,https://www.youtube.com/watch?v=RO09JTw-5kw
gl24Ts6JjZ8,UCupvZG-5ko_eiXAupbDfxWw,expert warns children may drive coronavirus like they drive colds,CNN,News & Politics,none,174083,2111,0,1662,2020-08-11T17:57:46Z,"latest News,Happening Now,CNN,Coronavirus,Vaccine,Russia,Back to School,Donald Trump,Children",PT10M32S,hd,False,https://i.ytimg.com/vi/gl24Ts6JjZ8/default.jpg,https://www.youtube.com/watch?v=gl24Ts6JjZ8
XfbvLn3DgV8,UCupvZG-5ko_eiXAupbDfxWw,trump criticizes china for their coronavirus response heres what we know,CNN,News & Politics,none,1015536,6838,0,8294,2020-04-17T19:41:18Z,"latest News,Happening Now,CNN",PT8M12S,hd,False,https://i.ytimg.com/vi/XfbvLn3DgV8/default.jpg,https://www.youtube.com/watch?v=XfbvLn3DgV8
yMTTZiY1ppg,UCupvZG-5ko_eiXAupbDfxWw,how cows could by key to combatting coronavirus,CNN,News & Politics,none,163182,1452,0,1095,2020-05-15T14:41:39Z,"latest News,Happening Now,CNN,Elizabeth Cohen,Health,New Day",PT2M23S,sd,False,https://i.ytimg.com/vi/yMTTZiY1ppg/default.jpg,https://www.youtube.com/watch?v=yMTTZiY1ppg
aCifvImcjAY,UCupvZG-5ko_eiXAupbDfxWw,scientists discover llama antibodies could be key to a coronavirus treatment,CNN,News & Politics,none,551151,4074,0,2146,2020-05-12T11:22:12Z,"latest News,Happening Now,CNN",PT4M30S,sd,False,https://i.ytimg.com/vi/aCifvImcjAY/default.jpg,https://www.youtube.com/watch?v=aCifvImcjAY
B4RRsV8nqrc,UCupvZG-5ko_eiXAupbDfxWw,doctors testing coronavirus vaccine trial on healthy man,CNN,News & Politics,none,235540,2566,0,1087,2020-03-17T22:50:18Z,"latest News,Happening Now,CNN",PT3M23S,hd,False,https://i.ytimg.com/vi/B4RRsV8nqrc/default.jpg,https://www.youtube.com/watch?v=B4RRsV8nqrc
1QPs-aN0c34,UCaXkIU1QidjPwiAYu6GcHjg,how can you treat symptoms of coronavirus and when should you be tested  msnbc,MSNBC,News & Politics,none,140874,1659,0,461,2020-03-14T16:53:31Z,"Ali Velshi,Coronavirus,Coronavirus - Health Tips",PT3M44S,hd,True,https://i.ytimg.com/vi/1QPs-aN0c34/default.jpg,https://www.youtube.com/watch?v=1QPs-aN0c34
2WgNLO67Z18,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,11143,219,0,48,2021-01-11T17:29:47Z,"Coronavirus,The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,current events,top stories,pop culture,political news,msnbc live,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,right wing terrorists,terrorism,domestic terrorism,capitol building seige,washing dc,dc,dc riots,president trump,2020 election,us protest,us protest capitol,Us protest 2021",PT6M42S,hd,True,https://i.ytimg.com/vi/2WgNLO67Z18/default.jpg,https://www.youtube.com/watch?v=2WgNLO67Z18
YpbKKD1NAlE,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus outbreak continues with two new cases in washington state  msnbc,MSNBC,News & Politics,none,409040,3143,0,2052,2020-03-01T20:30:16Z,"Health,Coronavirus,msnbc",PT3M5S,hd,True,https://i.ytimg.com/vi/YpbKKD1NAlE/default.jpg,https://www.youtube.com/watch?v=YpbKKD1NAlE
5BQ8l8grQ4g,UCaXkIU1QidjPwiAYu6GcHjg,us suffers deadliest day of coronavirus outbreak thus far  morning joe  msnbc,MSNBC,News & Politics,none,1318929,7207,0,5648,2020-03-31T11:59:49Z,"News,Health,Donald Trump,Best of last night,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Suffers Deadliest Day,confirmed cases",PT9M15S,hd,True,https://i.ytimg.com/vi/5BQ8l8grQ4g/default.jpg,https://www.youtube.com/watch?v=5BQ8l8grQ4g
QwGfY5CJJZ0,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,4123,123,0,52,2021-02-15T15:29:46Z,"The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,Covid-19 outbreak",PT8M32S,hd,True,https://i.ytimg.com/vi/QwGfY5CJJZ0/default.jpg,https://www.youtube.com/watch?v=QwGfY5CJJZ0
2QIB9E7IoVM,UCaXkIU1QidjPwiAYu6GcHjg,how the coronavirus pandemic could change america forever  the th hour  msnbc,MSNBC,News & Politics,none,59269,527,0,195,2020-04-21T04:41:13Z,"News,Society,Republicans,National Security,Health,Healthcare,White House,Labor and Workers' Rights,Economy,Brian Williams,Donald Trump,Best of last night,Global Health,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc",PT3M40S,hd,True,https://i.ytimg.com/vi/2QIB9E7IoVM/default.jpg,https://www.youtube.com/watch?v=2QIB9E7IoVM
orWhiVs8Kjg,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,5415,115,0,62,2021-02-01T15:29:48Z,"The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT7M59S,hd,True,https://i.ytimg.com/vi/orWhiVs8Kjg/default.jpg,https://www.youtube.com/watch?v=orWhiVs8Kjg
cbbrlKl4Fak,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus cure hear from top scientist who spent years devising cure for covid  msnbc,MSNBC,News & Politics,none,312930,2574,0,821,2020-03-17T00:49:39Z,"Washington,Health,Ari Melber,White House,Global Health,Coronavirus,The Beat with Ari Melber,MSNBC,NBC News,breaking news,us news,world news,politics,top stories,pop culture,liberal,progressive,ari melber msnbc,msnbc live,ari melber live,news,Coronavirus Cure,University of North Carolina,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT5M19S,hd,True,https://i.ytimg.com/vi/cbbrlKl4Fak/default.jpg,https://www.youtube.com/watch?v=cbbrlKl4Fak
TySmb2_kZj0,UCaXkIU1QidjPwiAYu6GcHjg,bill gates on how quickly we could see a coronavirus vaccine  msnbc,MSNBC,News & Politics,none,1351378,8261,0,13781,2020-04-24T03:48:23Z,"News,National Security,Best of last night,Global Health,Coronavirus,msnbc,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,Bill Gates,Coronavirus Vaccine",PT4M2S,hd,True,https://i.ytimg.com/vi/TySmb2_kZj0/default.jpg,https://www.youtube.com/watch?v=TySmb2_kZj0
2kEM0XZf4Bo,UCaXkIU1QidjPwiAYu6GcHjg,global hunger crisis intensified by coronavirus pandemic  mtp daily  msnbc,MSNBC,News & Politics,none,23563,254,0,64,2020-12-15T20:39:06Z,"First Read,Politics,MTP Daily,Best of last night,Coronavirus,MTP Daily with Chuck Todd,Chuck Todd,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Liberal News,news,chuck todd live,msnbc chuck todd,chuck todd msnbc,social distancing,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,global Hunger Crisis,World Food Program",PT2M2S,hd,True,https://i.ytimg.com/vi/2kEM0XZf4Bo/default.jpg,https://www.youtube.com/watch?v=2kEM0XZf4Bo
UJWkExxcTd0,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus update europe travel ban tom hanks nba suspends games  day that was  msnbc,MSNBC,News & Politics,none,364328,1750,0,1070,2020-03-12T12:31:46Z,"MSNBC,news,NBC News,nbc,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news",PT5M17S,hd,False,https://i.ytimg.com/vi/UJWkExxcTd0/default.jpg,https://www.youtube.com/watch?v=UJWkExxcTd0
2gq5FV4rEgQ,UCaXkIU1QidjPwiAYu6GcHjg,dr lipi roy answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,4215,70,0,70,2021-04-11T16:17:13Z,"The Week with Joshua Johnson,The Week",PT7M8S,hd,True,https://i.ytimg.com/vi/2gq5FV4rEgQ/default.jpg,https://www.youtube.com/watch?v=2gq5FV4rEgQ
vzOLgfU9ypQ,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus enters devastating new phase  morning joe  msnbc,MSNBC,News & Politics,none,783390,4923,0,2696,2020-03-12T11:29:49Z,"News,Health,White House,Donald Trump,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe today,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,illness,cdc,safety,symptoms,sickness,virus protection,COVID-19,pandemic,outbreak,covid-19 news",PT4M42S,hd,True,https://i.ytimg.com/vi/vzOLgfU9ypQ/default.jpg,https://www.youtube.com/watch?v=vzOLgfU9ypQ
tSDrVpLQPTQ,UCaXkIU1QidjPwiAYu6GcHjg,engel its easy to scapegoat foreigners amid coronavirus pandemic  andrea mitchell  msnbc,MSNBC,News & Politics,none,30104,318,0,175,2020-03-18T18:34:02Z,"Coronavirus,Andrea Mitchell,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus update,coronavirus us,coronavirus news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT1M58S,hd,True,https://i.ytimg.com/vi/tSDrVpLQPTQ/default.jpg,https://www.youtube.com/watch?v=tSDrVpLQPTQ
